ihale_id,ihale_no,ihale_tipi,oim,obm,cografi_bolge,teminat_orani,parti_no,urun_adi,urun_turu,agac_turu,sinif,boy_kodu,cap_kodu,katilimci_sayisi,parti_durum,boy,adet,miktar_birim,miktar_m3_hesap,muhammen_birim_fiyat,teminat_tutari,toplam_muhammen_hesap,detay_durum,kaynak_link,ust_bilgi_durumu,kayit_tarihi,guncelleme_id
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,311,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,68,m³ 16.686,16.68,2500.0,1251.0,41700.0,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/311/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:07:47,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,312,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.25-2,38,m³ 5.991,5.987,2500.0,449.0,14966.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/312/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:07:50,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,313,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,116,m³ 26.673,26.667,2500.0,2000.0,66666.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/313/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:07:53,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,314,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,107,m³ 18.908,18.907,2500.0,1418.0,47266.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/314/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:07:55,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,315,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.25-1.4,255,m³ 22.878,22.884,2300.0,1579.0,52633.33,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/315/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:07:58,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,316,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,305,m³ 42.919,42.92,2500.0,3219.0,107300.0,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/316/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:01,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,317,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5,315,m³ 33.866,33.867,2500.0,2540.0,84666.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/317/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:03,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,318,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5,146,m³ 16.583,16.587,2500.0,1244.0,41466.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/318/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:06,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,319,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2,191,m³ 19.918,19.92,2500.0,1494.0,49800.0,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/319/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:09,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,320,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,114,m³ 12.669,12.667,2500.0,950.0,31666.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/320/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:11,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,321,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5,45,m³ 4.222,4.227,2500.0,317.0,10566.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/321/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:14,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,322,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5,212,m³ 22.361,22.36,2500.0,1677.0,55900.0,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/322/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:17,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,323,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,215,m³ 34.786,34.787,2500.0,2609.0,86966.67,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/323/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:19,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,324,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.25,344,m³ 20.533,20.536,2300.0,1417.0,47233.33,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/324/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:22,20260614_112731
204236,3939,Açık Artırmalı Satış,GÖLHİSAR OİM,,,%3.00,325,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.25,218,m³ 12.795,12.797,2300.0,883.0,29433.33,,https://esatis.ogm.gov.tr/ihaleler/204236/partiler/325/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:08:25,20260614_112731
204233,3938,Açık Artırmalı Satış,MUĞLA OİM,,,%3.00,25,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,1593,m³ 507.169,507.162,1615.0,24572.0,819066.67,,https://esatis.ogm.gov.tr/ihaleler/204233/partiler/25/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:09:03,20260614_112731
204232,3937,Açık Artırmalı Satış,GÖLCÜK OİM,,,%3.00,4,İbreli + Yapraklı Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,1312,m³ 362.440,362.44,2800.0,30445.0,1014833.33,,https://esatis.ogm.gov.tr/ihaleler/204232/partiler/4/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:09:09,20260614_112731
204231,3936,Açık Artırmalı Satış,BURDUR OİM,,,%3.00,4,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2627,m³ 861.381,861.387,2500.0,64604.0,2153466.67,,https://esatis.ogm.gov.tr/ihaleler/204231/partiler/4/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:09:16,20260614_112731
204231,3936,Açık Artırmalı Satış,BURDUR OİM,,,%3.00,5,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2361,m³ 987.655,987.651,2505.0,74222.0,2474066.67,,https://esatis.ogm.gov.tr/ihaleler/204231/partiler/5/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:09:19,20260614_112731
204229,3935,Açık Artırmalı Satış,ÇANKIRI OİM,,,%3.00,2,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,1292,m³ 784.243,784.246,3494.48,82216.0,2740533.33,,https://esatis.ogm.gov.tr/ihaleler/204229/partiler/2/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:09:47,20260614_112731
204223,3933,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,11,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,3087,m³ 1345.849,1345.845,1420.0,57333.0,1911100.0,,https://esatis.ogm.gov.tr/ihaleler/204223/partiler/11/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:10:47,20260614_112731
204223,3933,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,15,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,7448,m³ 896.977,896.979,1600.0,43055.0,1435166.67,,https://esatis.ogm.gov.tr/ihaleler/204223/partiler/15/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:10:50,20260614_112731
204223,3933,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,19,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,881,m³ 426.547,426.545,2200.0,28152.0,938400.0,,https://esatis.ogm.gov.tr/ihaleler/204223/partiler/19/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:10:53,20260614_112731
204223,3933,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,24,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2743,m³ 1119.763,1119.772,1610.0,54085.0,1802833.33,,https://esatis.ogm.gov.tr/ihaleler/204223/partiler/24/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:10:56,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,3,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,3898,m³ 451.287,451.295,1570.0,21256.0,708533.33,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/3/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:04,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,4,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,6215,m³ 763.716,763.714,1400.0,32076.0,1069200.0,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/4/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:07,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,6,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,8057,m³ 428.449,428.444,900.0,11568.0,385600.0,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/6/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:10,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,7,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,1303,m³ 508.341,508.333,1800.0,27450.0,915000.0,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/7/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:12,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,8,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,3263,m³ 1086.365,1086.364,2200.0,71700.0,2390000.0,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/8/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:15,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,14,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,3851,m³ 1153.092,1153.093,2220.0,76796.0,2559866.67,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/14/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:18,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,16,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,1989,m³ 916.349,916.344,1960.0,53881.0,1796033.33,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/16/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:20,20260614_112731
204222,3932,Açık Artırmalı Satış,ISPARTA OİM,,,%3.00,17,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,2582,m³ 1045.038,1045.041,2050.0,64270.0,2142333.33,,https://esatis.ogm.gov.tr/ihaleler/204222/partiler/17/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:11:23,20260614_112731
204219,3929,Açık Artırmalı Satış,ÇAL OİM,,,%3.00,180,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,903,m³ 370.255,370.251,1860.0,20660.0,688666.67,,https://esatis.ogm.gov.tr/ihaleler/204219/partiler/180/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:12:01,20260614_112731
204219,3929,Açık Artırmalı Satış,ÇAL OİM,,,%3.00,188,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,1101,m³ 460.313,460.316,1690.0,23338.0,777933.33,,https://esatis.ogm.gov.tr/ihaleler/204219/partiler/188/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:12:04,20260614_112731
204219,3929,Açık Artırmalı Satış,ÇAL OİM,,,%3.00,189,İbreli Dikili Ağaç,Dikili Ağaç,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,-,4248,m³ 1320.652,1320.639,1137.0,45047.0,1501566.67,,https://esatis.ogm.gov.tr/ihaleler/204219/partiler/189/istifler,Kısmi - OBM kaynakta yok,2026-06-14 12:12:06,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,363,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-3.3-3.5,36,m³ 11.218,11.217,4600.0,1548.0,51600.0,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/363/istifler,Tam,2026-06-14 12:12:13,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,364,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-4-4.5,47,m³ 21.646,21.645,4600.0,2987.0,99566.67,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/364/istifler,Tam,2026-06-14 12:12:15,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,365,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-3.5,46,m³ 16.064,16.065,4600.0,2217.0,73900.0,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/365/istifler,Tam,2026-06-14 12:12:18,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,366,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,4,39,m³ 15.895,15.899,4600.0,2194.0,73133.33,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/366/istifler,Tam,2026-06-14 12:12:21,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,367,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-3.5-4,98,m³ 18.566,18.564,4550.0,2534.0,84466.67,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/367/istifler,Tam,2026-06-14 12:12:23,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,368,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-3.5-4,105,m³ 17.378,17.377,4550.0,2372.0,79066.67,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/368/istifler,Tam,2026-06-14 12:12:26,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,369,3.Sn.Kb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Kısa Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,2.5,10,m³ 3.282,3.286,4200.0,414.0,13800.0,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/369/istifler,Tam,2026-06-14 12:12:29,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,370,3.Sn.Kb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Kısa Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,2-2.5,5,m³ 0.709,0.707,4150.0,88.0,2933.33,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/370/istifler,Tam,2026-06-14 12:12:31,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,371,İbreli Kabuklu Kağıtlık Odun (Ster),Kağıtlık Odun,İbreli,,,,0,Açık Artırmada Satılmayı Bekliyor,0,0,Ster 33.000,33.004,2027.0,2007.0,66900.0,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/371/istifler,Tam,2026-06-14 12:12:34,20260614_112731
204218,3928,Açık Artırmalı Satış,KAVAK OİM,AMASYA OBM,Karadeniz,%3.00,372,Yapraklı Yakacak Odun,Yakacak Odun,Yapraklı,,,,0,Açık Artırmada Satılmayı Bekliyor,0,0,Ster 222.000,222.0,1500.0,9990.0,333000.0,,https://esatis.ogm.gov.tr/ihaleler/204218/partiler/372/istifler,Tam,2026-06-14 12:12:36,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,301,2.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,2. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-4,10,m³ 4.865,4.868,5800.0,847.0,28233.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/301/istifler,Tam,2026-06-14 12:13:15,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,302,2.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,2. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,27,m³ 9.345,9.345,5800.0,1626.0,54200.0,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/302/istifler,Tam,2026-06-14 12:13:18,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,303,2.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,2. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,4,16,m³ 8.605,8.603,5800.0,1497.0,49900.0,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/303/istifler,Tam,2026-06-14 12:13:21,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,304,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-4,38,m³ 20.475,20.472,4800.0,2948.0,98266.67,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/304/istifler,Tam,2026-06-14 12:13:23,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,305,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,73,m³ 27.838,27.84,4800.0,4009.0,133633.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/305/istifler,Tam,2026-06-14 12:13:26,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,306,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,4,75,m³ 29.785,29.785,4800.0,4289.0,142966.67,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/306/istifler,Tam,2026-06-14 12:13:29,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,307,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,84,m³ 27.462,27.465,4800.0,3955.0,131833.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/307/istifler,Tam,2026-06-14 12:13:31,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,308,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,60,m³ 18.167,18.167,4800.0,2616.0,87200.0,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/308/istifler,Tam,2026-06-14 12:13:34,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,309,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,58,m³ 23.558,23.556,4800.0,3392.0,113066.67,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/309/istifler,Tam,2026-06-14 12:13:36,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,310,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,82,m³ 25.488,25.486,4800.0,3670.0,122333.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/310/istifler,Tam,2026-06-14 12:13:39,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,311,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,87,m³ 33.022,33.021,4800.0,4755.0,158500.0,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/311/istifler,Tam,2026-06-14 12:13:42,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,312,3.Sn.Nb.Kl. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-3.2,65,m³ 19.588,19.59,4800.0,2821.0,94033.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/312/istifler,Tam,2026-06-14 12:13:44,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,313,3.Sn.Nb.Kl. Diğer Yapraklı Tomruk,Tomruk,Yapraklı,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3-3.5-4,22,m³ 11.124,11.127,4200.0,1402.0,46733.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/313/istifler,Tam,2026-06-14 12:13:47,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,314,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-3.5-4,22,m³ 4.148,4.147,4300.0,535.0,17833.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/314/istifler,Tam,2026-06-14 12:13:50,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,315,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-3.5,127,m³ 18.040,18.039,4300.0,2327.0,77566.67,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/315/istifler,Tam,2026-06-14 12:13:52,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,316,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,144,m³ 26.279,26.279,4300.0,3390.0,113000.0,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/316/istifler,Tam,2026-06-14 12:13:55,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,317,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,146,m³ 20.909,20.907,4300.0,2697.0,89900.0,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/317/istifler,Tam,2026-06-14 12:13:58,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,318,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3.5-4-4.5,148,m³ 29.453,29.45,4300.0,3799.0,126633.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/318/istifler,Tam,2026-06-14 12:14:00,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,319,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3.5-4-4.5,134,m³ 28.075,28.078,4300.0,3622.0,120733.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/319/istifler,Tam,2026-06-14 12:14:03,20260614_112731
204215,3963,Açık Artırmalı Satış,HENDEK OİM,SAKARYA OBM,Marmara,%3.00,320,3.Sn.Nb.İn. Kayın Tomruk,Tomruk,Kayın,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3-3.5,144,m³ 23.028,23.031,4300.0,2971.0,99033.33,,https://esatis.ogm.gov.tr/ihaleler/204215/partiler/320/istifler,Tam,2026-06-14 12:14:05,20260614_112731
